tweetID	tweetTime	tweetText	tweetLanguage	tweetCoordinates	tweetPlace	positive	negative	neutral	happiness	sadness	disgust	fear	surprise	anger	unsure	notes
1242560844518612994	2020-03-24 21:16:05	The method against contagion that worked in the Spanish flu pandemic a century ago and today is key against the Coronavirus. #ChineseVirus	es			X			X							
1242187048523640833	2020-03-23 20:30:45	@DonaldJTrumpJr @realDonaldTrump COVID-19 released to steal 2020 election by forcing remote and mail-in balloting!!!!	en				X					X				
1243685878624653319	2020-03-27 23:46:34	According to bozo, there are inflated numbers to harm your wonderful government #ForaBolsonaro	pt				X					X				
1241361794335154178	2020-03-21 13:51:29	The more you pray, the more it preys.  #coronavirus  #MosqueOfTheWeek  #shul  #Churches	en				X					X				
1241862891936120834	2020-03-22 23:02:40	Mother Nature created the coronavirus to put humans in a timeout for a couple of months so she can try to repair the damn mess they created	en				X							X		
1242496558509232128	2020-03-24 17:00:38	The damage that this virus is causing is much greater than expected.	es				X					X				
1242413369338052610	2020-03-24 11:30:04	Watch this video. Your life is here ...	en					X								
1244999999848624135	2020-03-31 14:48:25	A really important thread to read. We are heavily relying on our charities to support communities, many of which are already struggling. @NCVO are doing great work to try and champion change because #EveryDayCounts	en				X			X						
1241482204317917184	2020-03-21 21:49:57	? "A" third deceased? Thus, unspecified. In indeterminate article. It is not "a" third deceased, but "the" third deceased. Because we are talking about people, not numbers, or batches, or series ...	es				X			X						
1238962539104526338	2020-03-14 22:57:42	When You See A Woman In Dollar General Spend Over $50 In Charmin UltraStrong... Smh... #tolietpapercrisis #COVID19 #coronavirus #panicshopping #COVID	en		Place(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, id='3b98b02fba3f9753', url='https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json', place_type='admin', name='North Carolina', full_name='North Carolina, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, type='Polygon', coordinates=[[[-84.3219475, 33.752879], [-75.40012, 33.752879], [-75.40012, 36.588118], [-84.3219475, 36.588118]]]), attributes={})		X							X		
1237763559460950016	2020-03-11 15:33:23	Take this seriously. Coronavirus is about to change your life for a while	en				X					X				
1241610051271430144	2020-03-22 6:17:58	Mississippi delays a GOP primary runoff amid pandemic #elections #generalelections #generalnews #jackson #mississippi #pandemics #tatereeves #u.s.news #virusoutbreak	en				X			X						
1239932018441564160	2020-03-17 15:10:04	me working on anything at home that keep me entertained  (I almost cleaned my house two time in less than one day)	en													
1241553427827654661	2020-03-22 2:32:58	Here's more shit.	it				X			X						
1244265099877122048	2020-03-29 14:08:11	As of today, what are the effect of coronavirus on veterinary medicine?? @balogunrealone	en					X								
1243156255474176000	2020-03-26 12:42:02	Coronavirus infections near 500,000 as health systems buckle	en				X			X						
1235444975309029376	2020-03-05 6:00:10	../..With the #coronavirus, prices have been multiplied up to x10 for masks and hydroalcoholic gels ...	fr				X			X						
1243504164761714688	2020-03-27 11:44:30	yl kln nwHd ld` `l~ kwrwn	ar													what does this mean?
1242897915720450048	2020-03-25 19:35:29	102 years later, we're reliving so many aspects of the 1918 Influenza Epidemic. Just watched the @PBS American Experience documentary with interviews of survivors who were children at the time. How many kids today will be interviewed in 80 years about our coronavirus pandemic?	en				X			X						
1244377670068166656	2020-03-29 21:35:30	Ah well at least it's something to take our minds off the coronavirus for a bit	en			X			X							
1241020612216328195	2020-03-20 15:15:45	Here's some important information from Harrogate hospital for anyone with upcoming appointments during the coronavirus outbreak Stay safe, Harrogate	en			X			X							
1235792833308549120	2020-03-06 5:02:26	#COVID19 mania strikes!	en		Place(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, id='ab2f2fac83aa388d', url='https://api.twitter.com/1.1/geo/id/ab2f2fac83aa388d.json', place_type='city', name='Oakland', full_name='Oakland, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, type='Polygon', coordinates=[[[-122.34266, 37.699279], [-122.114711, 37.699279], [-122.114711, 37.8847092], [-122.34266, 37.8847092]]]), attributes={})		X					X				
1242567254161711104	2020-03-24 21:41:33	Pelosi Slips Amnesty for DACA Illegal Aliens into Latest Coronavirus Plan	ro					X								
1240937905687867394	2020-03-20 9:47:06	Of Course Trump Deserves Blame for the Coronavirus Crisis	en				X							X		
1245056824837132288	2020-03-31 18:34:13	@soumya_goblue My institution is only letting attendings see COVID19 positive or rule out patients/consults for now both to minimize our exposure and PPE use. This is after we (the trainees) do a thorough chart review etc.	en					X								
1241824731705286658	2020-03-22 20:31:02	@MarinSteph @BrigitteBougie Following the increase in people tested, we should expect a sudden increase in people with Covid-19	fr				X			X						
1243949620360671233	2020-03-28 17:14:35	Really good story.	en			X			X							
1235512367091458048	2020-03-05 10:27:57	THE CONFESSIONARIES OF THE CHURCHES GREAT DANGER !!!!!!! IN THE FULL EPIDEMIC OF THE CORONAVIRUS THOUSANDS OF PEOPLE WILL CONFESS THOSE WOODEN FURNITURE OF CENTURIES AGO GREAT CAMP OF VIRUSES !!!!!!!!!! THE VERY CONTAGIOUS CORONAVIRUS FACE TO FACE WITH THE CURE COUNTING HIS SINS !!!!!	es				X					X				
1244133842929229824	2020-03-29 5:26:37	my new best friend through covid-19  #Covid_19	en			X			X							
1235314211854704642	2020-03-04 21:20:33	Type "Because of the coronavirus" and let your corrector finish the sentence	fr					X								
1239133817958432770	2020-03-15 10:18:18	The definition of "privatise the profits, socialise the risks".  It's not a coincidence that the most extractive companies who lobby hardest against government intervention are also the happiest with the government being a lender-of-last-resort. 	en				X							X		
1235219522405257222	2020-03-04 15:04:18	Iran to temporarily free 54,000 prisoners as coronavirus spreads	en					X								
1239643096821854208	2020-03-16 20:02:00	Continuing our service to you while doing our part to address the COVID-19 pandemic is very important. Please see below and click link for more information regarding visits to our offices:	en			X			X							
1239022844622733317	2020-03-15 2:57:20	The global cases of covid-19 was surpassed 1.5 lakhs including more than 5000  India it surpassed 100 .The govt of ts, maharastra and Karnataka halts all activities,schools and colleges till 31march. Be vigilant and it is time to take care ourselves,	en				X					X				
1240701002644217857	2020-03-19 18:05:44	@WaltDisneyWorld @MartinSLewis	und													UNUSABLE
1244649087972098049	2020-03-30 15:34:01	@papyFederico @Carniphage @TiceRichard JCB is ready to begin manufacturing special steel housings for a brand new design of ventilator from Dyson. The first prototypes have been delivered, built at JCB's cab factory in Uttoxeter. The factory had been temporarily closed due to the #Coronavirus crisis.	en					X								
1237184989432811520	2020-03-10 1:14:21	Anyway it was totally unnecessary and offensive "fuck I had coronavirus"	es				X							X		
1234763721521737729	2020-03-03 8:53:06	!!  Why is the coronavirus more lethal in men than in women?	es				X						X			
1239749864478646272	2020-03-17 3:06:15	State of mind rn: - Mommy, what do you want? Here came your shark - The dreams of lovers so like good wine (The Feat of Ratatouille) - Coronavirus Coronavirus, wash your hands, do it often	es													what does this mean?
1241438779132579847	2020-03-21 18:57:24	Music by: @goodboy__noah  . . . #Art #Artist  #Coronavirus #CoronavirusMemes #Memes #Animation #Illustration  #CharacterAnimation  #CharacterArt #GraphicArt #BlackArt #blackartists  #Quarantine  #Animator #Film #WomenInFilm  #coronabae #LoveInTheAgeOfCorona #Sex #Ass	en													what does this mean?
1242802202105741313	2020-03-25 13:15:09	Rather than giving us any positive information on the Coronavirus, they keep reporting all the negatives such as cases rising. Let's see some recovery rates and news reported. They wanna keep everyone in a panic, although it is serious. We could use something too ease our mind.	en				X					X				
1243297544920326146	2020-03-26 22:03:28	Let's keep living,let's keep loving, let's keep those hands clean, let's keep fighting against coronavirus...	en			X			X							
1236140564640395264	2020-03-07 4:04:11	Australia: Panics and devastated because of coronavirus stopping the amount of toilet paper's production  Also Trisha Paytas:   #toiletpaperpanic	en				X			X						
1239794575742349313	2020-03-17 6:03:55	School is off, extracurricular is off, the competition is canceled.	in		Place(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, id='4ad0254065ec0b8f', url='https://api.twitter.com/1.1/geo/id/4ad0254065ec0b8f.json', place_type='city', name='Margasari', full_name='Margasari, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, type='Polygon', coordinates=[[[108.95149, -7.150896], [109.076034, -7.150896], [109.076034, -7.041065], [108.95149, -7.041065]]]), attributes={})		X			X						
1244542331065438208	2020-03-30 8:29:48	If not even the #coronavirus stops military production. Even at this moment, the government considers the #defense and #aerospace activities essential. Thanks to the work and complaints of @kkvignarca @ReteDisarmo @beretta_g. My piece on @ Lettera43	it												X	
1243960794380992514	2020-03-28 17:58:59	Let's see if they also ban the festival where they kill thousands of dogs to eat them	es				X							X		
1237756798104489986	2020-03-11 15:06:31	Italians in Barcelona. # COVID19 #coronavirus	it					X								
1242234976134823937	2020-03-23 23:41:12	Nothing in the world is more dangerous than sincere ignorance.  Updates on the Covid-19 situation in the Philippines #COVID19PH	en				X					X				
1244030860120207362	2020-03-28 22:37:24	@FatherIsrael already heard you	es					X								
1242371954222514177	2020-03-24 8:45:30	China Is Legally Responsible for COVID-19 Damage and Claims Could Be in the Trillions @WarOnTheRocks    Make the Chinese pay Trillions.	en				X							X		
1244761101314768902	2020-03-30 22:59:07	Was this filmed in 1950?	en					X								
1241465766945447938	2020-03-21 20:44:38	There was so much talk about the videt and now we see it meaning # Covid_19	es					X								
1240480683677618176	2020-03-19 3:30:16	@SPACEdotcom Hotel and gaming industry decimated at tourist flows tighten. Michael and Dirk Blum close out positions in attempt to weather COVID-19 pandemic.	en				X			X						
1240952241311436800	2020-03-20 10:44:04	Went to see my secondary school best friend, "we'll try to see often  after the pandemic passes, maybe go to be beach". 	en			X			X							
1243896512343691266	2020-03-28 13:43:33	#Nantes #Coronavirus #economics #health Beyond the problems of access and flooding the current crisis asks us about the reduction in the number of beds at the CHU, all outpatient, the location of pharmaceutical laboratories ....	fr		Place(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, id='3a01ceecea2a0371', url='https://api.twitter.com/1.1/geo/id/3a01ceecea2a0371.json', place_type='city', name='Nantes', full_name='Nantes, France', country_code='FR', country='France', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, type='Polygon', coordinates=[[[-1.6424356, 47.1805441], [-1.4790433, 47.1805441], [-1.4790433, 47.2957789], [-1.6424356, 47.2957789]]]), attributes={})		X			X						
1235851111904325632	2020-03-06 8:54:00	MASK IS ON.... #coronavirus has hit my #business I can't get toners for my printer. @HarveyNormanAU said they come from China.  I'm more desperate for toner than toilet paper  #anyone wanna trade a toilet roll for toner?	en				X			X						
1235998856061452288	2020-03-06 18:41:05	Syrian refugees are experiencing their worst crisis to date. Coronavirus will make it worse. - The Washington Post	en				X			X						
1235244021297156096	2020-03-04 16:41:39	@ConflitsFR @Conflits_FR Twitter announces its intention to systematically delete all information related to the coronavirus.	fr					X								
1235869966110347267	2020-03-06 10:08:55	@AOC Coronavirus: White House concedes US lacks enough test kits	en				X			X						
1239805439229022208	2020-03-17 6:47:05	The coronavirus attacked the only neuron he had .. the one that triggered the foolish laugh, now he doesn't even laugh anymore. Rip.	it				X							X		
1242710774142902272	2020-03-25 7:11:51	What countries have been affected by the novel coronavirus known as COVID-19? How many cases are there in China?  via @ChannelNewsAsia	en					X								
1237400723358351361	2020-03-10 15:31:36	So far there are 118 confirmed coronavirus cases in all of Latin America. There are 142 in New York State	en				X			X						
1237450990992924672	2020-03-10 18:51:21	7% of the population of China is a member of the Communist Party in China. In this coronavirus epidemic, among the workers who died in the outbreak, communists accounted for 65% (Data as of February 7)	es					X								
1240178455762948096	2020-03-18 7:29:19	Coronavirus: No stopping Chinese, Italian and others from visiting Nigeria - FG	en					X								
1242153871100821505	2020-03-23 18:18:55	I think that everyone has coronavirus and does not know it because it can also be asymptomatic. My fear goes through there.	es				X					X				
1239048337967288321	2020-03-15 4:38:38	I was literally just saying this!	en			X			X							
1238374522878857216	2020-03-13 8:01:08	Seriously? #sarasota #coronavirus Despite governor's recommendation, major Sarasota events go on	en				X							X		
1240301448472166401	2020-03-18 15:38:03	poem for covid-19 / 4	en					X								
1243148571479805952	2020-03-26 12:11:30	@NJShoreBird1 @NCCleaningLady @american2084	und													UNUSABLE
1243955161636077569	2020-03-28 17:36:36	@erbmjha Mental illness that is to follow #COVID19	en				X			X						
1243707878092836872	2020-03-28 1:13:59	Stay tune to my Twitter feed for #COVID19 #RadioImaging showing our listeners we care in times of need is what it's all about!	en			X			X							
1237193247392489472	2020-03-10 1:47:10	Forget about rope lines': Secret Service faces unique challenge of protecting Trump from coronavirus exposure @DavidNakamura	en					X								
1244004540799647747	2020-03-28 20:52:49	# 28Mar | Citizens argue in queue for gasoline because some privileged people in line.   This happened at Las Morochas station in ARC. #Maracay #Venezuela # 28Mar # COVID19 #Zulia #UnidosVenceremos	es				X							X		
1243437967139635201	2020-03-27 7:21:27	I'm tired of winning.	en				X			X						
1237797378192805888	2020-03-11 17:47:46	LIVE | Coronavirus is now a pandemic, 503 infections in the Netherlands	nl				X					X				
1240736028996128770	2020-03-19 20:24:55	Thank you for existing @mauriciodesousa via @GoogleNews	pt			X			X							
1238191549797859329	2020-03-12 19:54:04	Trump will learn TOMORROW whether Brazilian leader has coronavirus	en					X								
1238242188200488964	2020-03-12 23:15:17	COVID-19 will get malaria, don't worry	en		Place(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, id='003e299707d0375b', url='https://api.twitter.com/1.1/geo/id/003e299707d0375b.json', place_type='city', name='Accra', full_name='Accra, Ghana', country_code='GH', country='Ghana', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, type='Polygon', coordinates=[[[-0.3470252, 5.51713], [-0.0215619, 5.51713], [-0.0215619, 5.7292666], [-0.3470252, 5.7292666]]]), attributes={})	X			X							
1240494919547904000	2020-03-19 4:26:50	The Catholic Church in South Australia has cancelled its services, including services over the Easter weekend, as part of efforts to stop the spread of #Coronavirus. The Church says baptisms, wedding and funerals will go ahead if guest numbers are under 100. @7NewsAdelaide 4&6pm	en				X			X						
1241246786607411200	2020-03-21 6:14:29	@RajCMO #coronavirus Themonk (Omdas) who came from Oman ,is suffering with cold and cough . He is hiding himself from checkup . The devout person is visiting his place . It is request to govt please send a medical team and arrange his check.Baba lakaddas bagichi Sangliya,Sikar Rajasthan	en													not fully english?
1242942979737878533	2020-03-25 22:34:33	#AskDrH can coronavirus be carried through pet fur, like a family dog or cat, from one infected person stroking the pet to another person?	en					X								
1240466184396554241	2020-03-19 2:32:39	Be safe everyone. LIVE UPDATES: Coronavirus in PA: First coronavirus related death reported in Pennsylvania, not in our area	en		Place(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, id='dd9c503d6c35364b', url='https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', place_type='admin', name='Pennsylvania', full_name='Pennsylvania, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, type='Polygon', coordinates=[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]]), attributes={})		X					X				
1242196095066923015	2020-03-23 21:06:42	Fla Governor DeSantis speaks- #BreakingNewsNow #Breaking_News #BreakingNews #BreakingNewz #BreakingNow #Breaking #Florida #Fla #FL #CoronaVirus #CoVid19 #CoronaVirusUpdate #CoVid19Update #CoronaVirusUpdates #CoVid19Updates #CoronaVirusOutbreak #CoVi19	en		Place(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, id='11148050237800f2', url='https://api.twitter.com/1.1/geo/id/11148050237800f2.json', place_type='city', name='Port St Lucie', full_name='Port St Lucie, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, type='Polygon', coordinates=[[[-80.457446, 27.20569], [-80.233079, 27.20569], [-80.233079, 27.3958399], [-80.457446, 27.3958399]]]), attributes={})			X								
1236091437155905536	2020-03-07 0:48:58	Italy reported 778 new COVID-19 cases on Mar 6.  Total: 4,637 Deaths: 197 (+48)  Countries with #COVID19 cases linked to Italy:    #coronavirus #COVID2019	en				X					X				
1238635097626152963	2020-03-14 1:16:34	#Fransa #coronavirus #covid #CoronaVirus #CoronavirusOutbreak #IraqWar	und													not enough info?
1240936500461735936	2020-03-20 9:41:31	@anamelissahn In that case @ Scarleth14 will never get Covid-19	es			X			X							
1241903022986452994	2020-03-23 1:42:08	Nobody told u to lick the toilet for clout	en				X				X					
1244905385716264965	2020-03-31 8:32:27	Coronavirus: So you should take care of your hands and some to avoid contagion via @abc_es	es		Place(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, id='9239fe6df1f0abae', url='https://api.twitter.com/1.1/geo/id/9239fe6df1f0abae.json', place_type='city', name='San Juan del Puerto', full_name='San Juan del Puerto, España', country_code='ES', country='Spain', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, type='Polygon', coordinates=[[[-6.9055593, 37.2964374], [-6.7524169, 37.2964374], [-6.7524169, 37.4038547], [-6.9055593, 37.4038547]]]), attributes={})	X			X							
1243123041045004288	2020-03-26 10:30:03	Fun Over! | Sao Paulo convention center turns into Covid-19 #Hospital -  - #Broadcasting #COVID19 #International #London #Moscow #Network #Paris #Russia #RussiaToday #Up #US #Washington	it				X			X						
1235430431266181120	2020-03-05 5:02:22	Trump claims World Health Organization coronavirus death rate is fake news -	en					X								
1239405163338760193	2020-03-16 4:16:32	@senatemajldr How was the break, Mitch? Covid-19 was out here working over time while you were chilling. And so was @SpeakerPelosi	en				X							X		
1241434330465030146	2020-03-21 18:39:43	Trump administration officials who advocate aggressive action have used those reports to press the case for escalating American military action against Iran. One target is Iranian war ships.  Reminder:Iran's regime just murdered US/UK military personnel.	en				X			X						
1244029018774495238	2020-03-28 22:30:05	Kudos to our friends and clients at Vera Bradley for going above and beyond for our frontline heroes during these unprecedented times! #goodnews #retailersgivingback #covid19	en			X			X							
1240648455782977537	2020-03-19 14:36:56	Coronavirus, 340 infected in Sicily, 50 more We are moving towards a new squeeze	it				X			X						
1238846121566486528	2020-03-14 15:15:06	Come on @hulu make people happy during this pandemic and re-run your black Friday sale	en			X			X							
1243160936053190656	2020-03-26 13:00:38	You #ALL are putting your lives at risk to save ours! Thank You & Stay Safe  . . . #Nurse #Caretakers #hospitals #doctors #CoronaVirus #Corona #BeSafe #StayHealthy #Nurses #Caretaker #RN #FrontLineWorkers #Quarantine #SelfQuarantine	en			X			X							
1241010931636801537	2020-03-20 14:37:17	@ClaudiaLopez Staying home? What happened is that they sent the covid-19 on vacation to all the municipalities near Bogota. Face mask essential element not to transmit, for this moment we do not know if we are covid-19 walkers, for example the mayor of Popayan, he did not know	es				X					X				
1236034059668684801	2020-03-06 21:00:58	The flu has killed far more people than coronavirus. So why all the frenzy about COVID-19?	en				X			X						
1236079596862427137	2020-03-07 0:01:55	21 people test positive for coronavirus on California cruise ship, out of 46 tested so far	en				X			X						
1238525328399708160	2020-03-13 18:00:23	@AmbCuiTiankai Seeing how you treat your citizens, I don't think anyone would want to be "friends" or "partners". Seriously, you guys have some serious issues, and it isn't #ChinaCoronaVirus . #KAG2020    	en				X				X					
1237803111940571137	2020-03-11 18:10:33	Beat record of infections and deaths. It does not seem that this coronavirus is like a cold.	es				X					X				
1240018467304214528	2020-03-17 20:53:35	Any ideas @Twitter. If Covid19 produces a repeating cough perhaps  there is a specific audio signature? Could this help drive a self testing regime?	en					X								
1241105748186157056	2020-03-20 20:54:03	PSYCHO-SOCIAL ORIGIN OF PNEUMONIA COVID 19. CORONAVIRUS AND THE 5 BIOLOGICAL LAWS.	es					X								
1242847840138866690	2020-03-25 16:16:30	Coronavirus: Protect older adults from cyber scams via @RancaguaTV	es					X								
1243023284293079042	2020-03-26 3:53:39	@SenatorRomney It's unconscionable that Congress does not allow for cotes from home during a pandemic!!!!! I hope you are the first to address this and create a law in the future as soon as you are back! Bless you for being the only Moral Republican there is!	en				X							X		
1242933440959385600	2020-03-25 21:56:39	Parent hosts surprise birthday party for their daughter in Animal Crossing: New Horizons when a real event was called off due to coronavirus	en			X			X							
1239340546457579521	2020-03-15 23:59:46	Biden urges voters to cast ballots on Tuesday primaries as coronavirus concerns mount #SmartNews	en				X					X				
1236277976318214144	2020-03-07 13:10:13	only skamnl can save us from the coronavirus	it				X					X				
1240847655745585153	2020-03-20 3:48:29	!!  CIVIL DEFENSE MEETING !!  We were with ALL THE INSTITUTIONS OF THE PEOPLE, we organized the actions of each one, We informed and taught us Norms to do about Coronavirus and Dengue,  We presented a Work Protocol to avoid misinformation and manage with Organization,	es					X								
1241054947078176768	2020-03-20 17:32:11	People in the supermarkets, they think shouting will prevent them from getting # Covid_19 Take care of yourself, smile for life!	fr				X							X		
1235471803390341121	2020-03-05 7:46:46	#Facebook shuts down its Seattle headquarters after contractor tests positive for #coronavirus	en				X					X				
1243071706438275073	2020-03-26 7:06:04	<<The fundamental battle must be to add widely dispersed people, with very different concerns, around being part of a community that cares for itself and feels public services as a national pride>> @mariocaballerof @la_trivial # COVID19	es												X	what does this mean?
1240623721792122884	2020-03-19 12:58:39	We are doing everything we can to create a safe and clean shopping environment by sanitizing all the areas (lifts, rails, parking stations etc.) Text the #Covid19 WhatsApp #hotline on 060 012 3456 or call the toll free number on 0800 029 999.	en			X			X							
1243087721939103749	2020-03-26 8:09:43	I love my mom & her PhD in coronavirus that she got from Facebook	en			X			X							
1235538184018124800	2020-03-05 12:10:32	First Presumptive Positive Case of Coronavirus In NJ (UPDATE)	en				X					X				
1241770822173368320	2020-03-22 16:56:49	Unpresentable and unconscious	es													not enough info?
1235772273052786688	2020-03-06 3:40:44	Imagine coronavirus and ebola joining forces and making a hybrid turbo virus	en				X					X				
1242990341294301186	2020-03-26 1:42:45	Wanna make sure we all see this	en					X								
1240560564369117184	2020-03-19 8:47:41	International Disability Alliance (IDA) page on covid-19	en					X								
1243425917101322240	2020-03-27 6:33:35	Let's see, citizens: to a part of the comrades who applaud these days at 8:00 p.m. this happens that the image denounces. I do not know who the order comes from in those hospitals, but it shows that he is unpresentable. President @IdiazAyuso, please <<it's magic> >, mp. # COVID19	es				X				X					
1244928139634991106	2020-03-31 10:02:52	COVID19 nanteDu am I free?	ja					X								
1237776624269090820	2020-03-11 16:25:18	Corona Virus Emergency - ASL of Lecce and province	it				X					X				
1241674949330456576	2020-03-22 10:35:51	b`D lwlyt lmryky@ Hwlt ml`bh l~ mstshfyt mw'qth wtdhkrhm bwb  nflwnz 1918 lSwr@ ysr	ar													what does this mean?
1233916570268774400	2020-03-01 0:46:50	@DFG_Diego Of the evils that have happened to our beloved Mexico, it seems to me that the Coronavirus does not terrify me as much as the president ...	es				X					X				
1236573698473234433	2020-03-08 8:45:18	Coronavirus in India live updates: 5 more test positive for Coronavirus in Kerala, pan-India total up to 39	en				X			X						
1241706679034503168	2020-03-22 12:41:56	Prepare from home, unless the problem due to coronavirus resolved. GOAL Institute is providing an Online Platform for students. Visit ( to register. #medicalstudent #onlinetes #NEET2020 #NEET #Exams2020 #iitjee	en					X								
1235598142025891840	2020-03-05 16:08:48	when i get coronavirus and die so i don't have to worry about bills, college and other things YUP a serve	en				X			X						
1240393597490475010	2020-03-18 21:44:13	@MarshaBlackburn  Shameless & corrupt.  Tell us why you voted AGAINST #FamiliesFirstBill ???	en				X							X		
1244104382284619776	2020-03-29 3:29:33	17.8 tons of medical supplies shipped away	en				X			X						
1242518155265802240	2020-03-24 18:26:27	@lautarogodoy Xi *Yi Liang Guo Ren nimokoyunoimasuyo	ja													can't translate
1238179638347620354	2020-03-12 19:06:44	One thing I can assure you, we are all going to die. But probably not from coronavirus.	es				X			X						
1238034582282424320	2020-03-12 9:30:20	The first confirmed case in Crete # COVID19 #corona # covid19Gr #Patra # COVID2019 # COVID19 #corona #corona #Coronvirus #corona #Corona #Corona	el				X					X				
1242760376288231424	2020-03-25 10:28:57	Coronavirus: which overseas territories have implemented a curfew?	fr					X								
1239587595153260544	2020-03-16 16:21:27	@BootsThe Isn't it awful Coronavirus is horrendous enough without people resorting to fighting in shops!	en				X							X		
1241226243229573126	2020-03-21 4:52:51	@OmowaTeniade @pscott_greg @DhopeJosh You eat-you also get eaten(COVID19)	en				X					X				
1241970828180406272	2020-03-23 6:11:34	@cvspharmacy @Walgreens stepped up for their employees during the Covid-19 outbreak (bonus payment of $300 for full-time & $150 for part-time hourly team members in stores & distribution centers will be paid beginning late April.) Show up & out, your turn?!!!	en			X			X							
1238454855938826240	2020-03-13 13:20:21	When is the project coming?	tl					X								
1237078311777398785	2020-03-09 18:10:27	The COVID-19 struggle is real people. Two #IWD events cancelled at short notice. Info apparently sent out to emails last night (Sunday)...no streaming option. No idea if they're rescheduling their IWD celebrations....	en	{'type': 'Point', 'coordinates': [-0.02547, 51.49545]}	Place(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, id='08be9e4ebe3d037d', url='https://api.twitter.com/1.1/geo/id/08be9e4ebe3d037d.json', place_type='city', name='Poplar', full_name='Poplar, London', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, type='Polygon', coordinates=[[[-0.080028, 51.48432], [0.009989, 51.48432], [0.009989, 51.545341], [-0.080028, 51.545341]]]), attributes={})		X			X						
1244997831800193024	2020-03-31 14:39:48	Excellent!	es			X			X							
1240391553929150466	2020-03-18 21:36:06	Coronavirus but makeup on point	es			X			X							
1239093199823462400	2020-03-15 7:36:54	#CoronaOutbreak is globally affecting the economy big time. Restaurants, cafes, shopping malls, theaters, public transportations, & stock exchange would directly and indirectly affect millions of people. Tough time ahead for the global economy.	en				X			X						
1239460079566454785	2020-03-16 7:54:45	FLASH - The #Cambodge announces that a French baby of 4 months is infected by the #coronavirus. He arrived in Phnom Penh from #Paris via #Singapore with his father, also infected. The mother is not infected. (Ministry of Health) # COVID19	fr				X			X						
1241095560607776770	2020-03-20 20:13:34	Simple question what is being done for the homeless situation during the #CoronaCrisis as if it's just going to disappear #Covid_19 #CoronavirusPandemic	en				X			X						
1238880125115969536	2020-03-14 17:30:13	You go girl  keep asking those questions	en			X			X							
1241961193453113344	2020-03-23 5:33:17	This I think is our main epidemiological difference. The outbreak had been active in Italy for weeks while in UY, Carmela sounded the alarms in a closed group that we can follow its traceability. It is not minor. #CoronavirusEnUruguay # COVID19 # COVID19	es		Place(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, id='01a9dbb9232f0fac', url='https://api.twitter.com/1.1/geo/id/01a9dbb9232f0fac.json', place_type='admin', name='Montevideo', full_name='Montevideo, Uruguay', country_code='UY', country='Uruguay', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002DAD1A40C88>, type='Polygon', coordinates=[[[-56.430439, -34.937896], [-56.029341, -34.937896], [-56.029341, -34.701599], [-56.430439, -34.701599]]]), attributes={})		X					X				
1236929488598061056	2020-03-09 8:19:05	#Oil prices break into # coronavirus crisis #news #nachrichten via #today #zdf #infoyou	de				X					X				
1242654139315703808	2020-03-25 3:26:48	@allsgstuff In times of a pandemic she laments not being able to party with her friends; it sucks, but she's showing responsibility in following the rules to help curb this virus. And what are you doing in this time of pandemic? Taking a piss on 20 year old school girls?	en				X							X		
